Kategorija,ID,Model,Compression,Coverage,Density,ROUGE-1,ROUGE-2,ROUGE-L,BERTScore
Politika,88,Gemini,10.2174,0.0488,0.087,0.1455,0.0755,0.1455,0.7004
Politika,88,Claude,13.0556,0.0081,0.0,0.2041,0.0,0.2041,0.6997
Politika,89,Ekstraktivna,8.541,0.0952,0.2623,0.1852,0.0377,0.1481,0.6827
Politika,89,Apstraktivna,14.0811,0.0374,0.0541,1.0,1.0,1.0,1.0
Politika,89,ChatGPT,14.8857,0.0272,0.0,0.1481,0.0253,0.1235,0.6997
Politika,89,Gemini,16.8065,0.0272,0.0645,0.2078,0.0,0.1299,0.6798
Politika,89,Claude,22.6522,0.0068,0.0,0.1408,0.029,0.1127,0.6552
Politika,90,Ekstraktivna,4.8209,0.1705,0.3582,0.2056,0.0571,0.1308,0.6904
Politika,90,Apstraktivna,10.0938,0.0511,0.25,1.0,1.0,1.0,1.0
Politika,90,ChatGPT,11.5357,0.0568,0.1429,0.2319,0.0299,0.1739,0.7044
Politika,90,Gemini,12.92,0.0227,0.0,0.2623,0.1017,0.2295,0.7171
Politika,90,Claude,17.0,0.0114,0.0,0.2105,0.0,0.1404,0.7189
Politika,91,Ekstraktivna,7.7027,0.0949,0.4324,0.274,0.1127,0.2192,0.6935
Politika,91,Apstraktivna,11.4,0.0316,0.08,1.0,1.0,1.0,1.0
Politika,91,ChatGPT,13.5714,0.0253,0.0,0.2182,0.0755,0.1455,0.7345
Politika,91,Gemini,12.3913,0.0316,0.087,0.1754,0.0727,0.1053,0.6667
Politika,91,Claude,15.0,0.0,0.0,0.08,0.0,0.08,0.6724
Politika,92,Ekstraktivna,8.2432,0.0667,0.2162,0.2973,0.0278,0.1351,0.7106
Politika,92,Apstraktivna,10.1667,0.0389,0.0667,1.0,1.0,1.0,1.0
Politika,92,ChatGPT,14.5238,0.0333,0.0,0.2182,0.0,0.1455,0.7018
Politika,92,Gemini,19.0625,0.0111,0.0,0.1154,0.0,0.1154,0.6477
Politika,92,Claude,16.9444,0.0056,0.0,0.0727,0.0377,0.0727,0.6773
Politika,93,Ekstraktivna,5.4848,0.1939,0.4848,0.1493,0.0,0.0896,0.6422
Politika,93,Apstraktivna,8.2273,0.0204,0.0,1.0,1.0,1.0,1.0
Politika,93,ChatGPT,9.05,0.051,0.2,0.2041,0.0,0.1633,0.6875
Politika,93,Gemini,10.0556,0.0918,0.3333,0.1333,0.0,0.1333,0.6889
Politika,93,Claude,10.6471,0.0,0.0,0.2273,0.0,0.1364,0.7541
Politika,94,Ekstraktivna,4.8627,0.1523,0.3529,0.2,0.0204,0.14,0.6989
Politika,94,Apstraktivna,6.8889,0.0464,0.1667,1.0,1.0,1.0,1.0
Politika,94,ChatGPT,10.3333,0.053,0.1667,0.2899,0.0299,0.2029,0.7533
Politika,94,Gemini,8.8571,0.0662,0.2857,0.2105,0.0811,0.1579,0.6879
Politika,94,Claude,13.7778,0.0066,0.0,0.129,0.0,0.0645,0.676
Politika,95,Ekstraktivna,9.05,0.0891,0.2,0.15,0.0256,0.125,0.6577
Politika,95,Apstraktivna,10.6471,0.0149,0.0588,1.0,1.0,1.0,1.0
Politika,95,ChatGPT,10.6471,0.0545,0.1765,0.1867,0.0,0.1333,0.6924
Politika,95,Gemini,17.2381,0.0297,0.0952,0.2,0.0345,0.1667,0.6821
Politika,95,Claude,20.1111,0.0099,0.0,0.1379,0.0,0.1034,0.676
Politika,96,Ekstraktivna,5.7059,0.0751,0.4471,0.1944,0.0704,0.125,0.6409
Politika,96,Apstraktivna,9.898,0.0845,0.3265,1.0,1.0,1.0,1.0
Politika,96,ChatGPT,17.3214,0.0469,0.2143,0.4,0.0964,0.2588,0.7278
Politika,96,Gemini,23.0952,0.0282,0.0952,0.3,0.0513,0.15,0.6912
Politika,96,Claude,22.0455,0.0188,0.1818,0.2025,0.0519,0.1519,0.7054
Politika,97,Ekstraktivna,7.6923,0.0978,0.5128,0.2319,0.1194,0.2029,0.6927
Politika,97,Apstraktivna,13.0435,0.0217,0.2609,1.0,1.0,1.0,1.0
Politika,97,ChatGPT,14.2857,0.0489,0.1905,0.4167,0.2174,0.375,0.7754
Politika,97,Gemini,16.6667,0.0109,0.1111,0.1818,0.0476,0.1818,0.6986
Politika,97,Claude,20.0,0.0,0.0,0.05,0.0,0.05,0.6419
Politika,98,Ekstraktivna,7.3967,0.1023,0.3802,0.232,0.0782,0.221,0.7122
Politika,98,Apstraktivna,18.6458,0.0405,0.4583,1.0,1.0,1.0,1.0
Politika,98,ChatGPT,24.1892,0.0128,0.1622,0.2444,0.0455,0.2,0.7236
Politika,98,Gemini,31.9643,0.0149,0.1429,0.1463,0.05,0.1463,0.6982
Politika,98,Claude,34.4231,0.0085,0.0,0.1951,0.025,0.1463,0.7082
Politika,99,Ekstraktivna,7.64,0.0909,0.36,0.2222,0.0455,0.1556,0.695
Politika,99,Apstraktivna,12.3226,0.0273,0.129,1.0,1.0,1.0,1.0
Politika,99,ChatGPT,15.28,0.0136,0.16,0.1905,0.0,0.127,0.695
Politika,99,Gemini,25.4667,0.0136,0.0,0.2264,0.0392,0.1887,0.7026
Politika,99,Claude,20.1053,0.0091,0.0,0.1379,0.0357,0.1034,0.7022
Politika,100,Ekstraktivna,4.9483,0.1534,0.2759,0.1414,0.0,0.101,0.6598
Politika,100,Apstraktivna,10.6296,0.0491,0.1481,1.0,1.0,1.0,1.0
Politika,100,ChatGPT,8.697,0.0307,0.1212,0.209,0.0308,0.1493,0.6773
Politika,100,Gemini,11.48,0.0613,0.08,0.1639,0.0,0.0984,0.6986
Politika,100,Claude,16.8824,0.0123,0.0,0.1111,0.0,0.037,0.6829
Politika,101,Ekstraktivna,9.7778,0.0825,0.2222,0.137,0.0,0.1096,0.6649
Politika,101,Apstraktivna,16.0,0.0155,0.0,1.0,1.0,1.0,1.0
Politika,101,ChatGPT,17.6,0.0155,0.0,0.04,0.0,0.04,0.6655
Politika,101,Gemini,17.6,0.0155,0.2,0.0833,0.0,0.0833,0.6372
Politika,101,Claude,23.4667,0.0,0.1333,0.0952,0.0,0.0952,0.6874
Politika,102,Ekstraktivna,3.8,0.2258,0.4,0.2373,0.0351,0.2034,0.6877
Politika,102,Apstraktivna,5.1818,0.0484,0.0909,1.0,1.0,1.0,1.0
Politika,102,ChatGPT,5.7,0.0,0.0,0.087,0.0,0.087,0.6755
Politika,102,Gemini,6.0,0.0968,0.3158,0.1277,0.0444,0.1277,0.6806
Politika,102,Claude,6.7059,0.0161,0.0,0.0976,0.0,0.0488,0.6736
Politika,103,Ekstraktivna,7.0,0.104,0.4138,0.1,0.0,0.0667,0.6487
Politika,103,Apstraktivna,9.2273,0.024,0.0909,1.0,1.0,1.0,1.0
Politika,103,ChatGPT,15.6154,0.048,0.3077,0.0526,0.0,0.0526,0.667
Politika,103,Gemini,11.2778,0.024,0.1111,0.1364,0.0,0.1364,0.6468
Politika,103,Claude,13.5333,0.008,0.0,0.0,0.0,0.0,0.6719
Politika,104,Ekstraktivna,17.5,0.0419,0.25,0.0741,0.0,0.0494,0.6642
Politika,104,Apstraktivna,44.2105,0.0209,0.1053,1.0,1.0,1.0,1.0
Politika,104,ChatGPT,32.3077,0.014,0.0769,0.1455,0.0,0.0727,0.6721
Politika,104,Gemini,49.4118,0.0163,0.0,0.2917,0.087,0.2083,0.7004
Politika,104,Claude,60.0,0.0023,0.0,0.15,0.0526,0.1,0.7294
Politika,105,Ekstraktivna,3.5429,0.2055,0.4,0.1875,0.0645,0.1562,0.6939
Politika,105,Apstraktivna,5.6364,0.0274,0.0909,1.0,1.0,1.0,1.0
Politika,105,ChatGPT,6.5263,0.0822,0.3158,0.1304,0.0455,0.1304,0.7172
Politika,105,Gemini,8.2667,0.0411,0.2667,0.1463,0.0,0.0976,0.6789
Politika,105,Claude,6.8889,0.0274,0.0,0.1364,0.0,0.0909,0.6978
Politika,106,Ekstraktivna,12.3636,0.066,0.3273,0.24,0.0612,0.14,0.6921
Politika,106,Apstraktivna,20.6061,0.0305,0.1818,1.0,1.0,1.0,1.0
Politika,106,ChatGPT,21.9355,0.0228,0.1935,0.1892,0.0,0.1081,0.6832
Politika,106,Gemini,30.9091,0.0254,0.1818,0.1875,0.0323,0.125,0.6623
Politika,106,Claude,37.7778,0.0102,0.1111,0.1311,0.0339,0.0984,0.6718
Politika,107,Ekstraktivna,2.5405,0.3103,0.5946,0.1818,0.0,0.0909,0.68
Politika,107,Apstraktivna,4.9474,0.0862,0.1053,1.0,1.0,1.0,1.0
Politika,107,ChatGPT,4.9474,0.1034,0.4211,0.2083,0.087,0.1667,0.7159
Politika,107,Gemini,6.2667,0.0862,0.1333,0.1538,0.0,0.1026,0.6627
Politika,107,Claude,9.4,0.0517,0.0,0.1111,0.0,0.1111,0.7045
Politika,108,Ekstraktivna,11.7609,0.0266,0.1739,0.1667,0.0244,0.0952,0.6602
Politika,108,Apstraktivna,20.8077,0.0228,0.2308,1.0,1.0,1.0,1.0
Politika,108,ChatGPT,21.64,0.0304,0.24,0.1034,0.0,0.1034,0.6525
Politika,108,Gemini,33.8125,0.0076,0.0,0.1667,0.0,0.0833,0.6661
Politika,108,Claude,36.0667,0.0,0.0,0.1702,0.0,0.1277,0.6753
Politika,109,Ekstraktivna,4.1667,0.1327,0.2381,0.2222,0.0571,0.1944,0.6823
Politika,109,Apstraktivna,8.3333,0.0619,0.2857,1.0,1.0,1.0,1.0
Politika,109,ChatGPT,8.75,0.0442,0.3,0.3043,0.0909,0.2609,0.7551
Politika,109,Gemini,11.6667,0.0088,0.0,0.05,0.0,0.05,0.6583
Politika,109,Claude,10.2941,0.0177,0.1176,0.093,0.0488,0.093,0.6704
Politika,110,Ekstraktivna,4.5625,0.2821,0.6875,0.3284,0.0923,0.2388,0.7043
Politika,110,Apstraktivna,5.6154,0.0641,0.1538,1.0,1.0,1.0,1.0
Politika,110,ChatGPT,6.6364,0.0897,0.2727,0.1887,0.0,0.1509,0.7207
Politika,110,Gemini,9.125,0.0513,0.25,0.1702,0.0,0.1702,0.6603
Politika,110,Claude,9.7333,0.0,0.0,0.2041,0.0851,0.2041,0.7259
Politika,111,Ekstraktivna,12.175,0.0593,0.25,0.1644,0.0,0.1096,0.6524
Politika,111,Apstraktivna,21.1739,0.0079,0.0,1.0,1.0,1.0,1.0
Politika,111,ChatGPT,23.1905,0.0395,0.1905,0.2041,0.0,0.1633,0.6994
Politika,111,Gemini,32.4667,0.004,0.0,0.0488,0.0,0.0488,0.6623
Politika,111,Claude,40.5833,0.0,0.0,0.0976,0.0,0.0976,0.6745
Politika,112,Ekstraktivna,22.0909,0.0316,0.1364,0.1818,0.0267,0.1299,0.6814
Politika,112,Apstraktivna,46.2857,0.0119,0.0952,1.0,1.0,1.0,1.0
Politika,112,ChatGPT,54.0,0.0138,0.1111,0.2667,0.0,0.1778,0.6899
Politika,112,Gemini,97.2,0.004,0.0,0.0,0.0,0.0,0.6925
Politika,112,Claude,81.0,0.002,0.0,0.3,0.0526,0.25,0.745
Politika,113,Ekstraktivna,8.8438,0.0764,0.3125,0.1404,0.0,0.1053,0.6285
Politika,113,Apstraktivna,14.15,0.0064,0.0,1.0,1.0,1.0,1.0
Politika,113,ChatGPT,16.6471,0.0255,0.1176,0.0909,0.0,0.0909,0.6624
Politika,113,Gemini,21.7692,0.0064,0.0,0.1111,0.0,0.1111,0.6406
Politika,113,Claude,25.7273,0.0064,0.0,0.1212,0.0,0.0606,0.6804
Politika,114,Ekstraktivna,4.8085,0.1628,0.3404,0.1538,0.0263,0.1026,0.6426
Politika,114,Apstraktivna,10.7619,0.062,0.1905,1.0,1.0,1.0,1.0
Politika,114,ChatGPT,11.8947,0.0388,0.1053,0.3704,0.1538,0.2963,0.7598
Politika,114,Gemini,13.2941,0.0388,0.0,0.1333,0.0,0.1333,0.6427
Politika,114,Claude,15.0667,0.0233,0.0,0.1395,0.0,0.0465,0.6793
Politika,115,Ekstraktivna,21.1026,0.0319,0.3077,0.2466,0.0563,0.1644,0.686
Politika,115,Apstraktivna,29.3929,0.0203,0.1429,1.0,1.0,1.0,1.0
Politika,115,ChatGPT,30.4815,0.0261,0.3704,0.3448,0.1786,0.3103,0.7433
Politika,115,Gemini,63.3077,0.0058,0.1538,0.0,0.0,0.0,0.64
Politika,115,Claude,74.8182,0.0,0.0,0.0476,0.0,0.0476,0.6565
Politika,116,Ekstraktivna,13.3939,0.0528,0.0606,0.1714,0.0,0.1143,0.6706
Politika,116,Apstraktivna,15.7857,0.0226,0.0714,1.0,1.0,1.0,1.0
Politika,116,ChatGPT,23.2632,0.0189,0.0,0.1356,0.0351,0.1017,0.6817
Politika,116,Gemini,27.625,0.0151,0.0,0.1923,0.0,0.1154,0.641
Politika,116,Claude,26.0,0.0075,0.0,0.1887,0.0392,0.1132,0.6912
Politika,117,Ekstraktivna,15.62,0.0496,0.48,0.1351,0.0278,0.1351,0.6552
Politika,117,Apstraktivna,35.5,0.0099,0.1818,1.0,1.0,1.0,1.0
Politika,117,ChatGPT,27.8929,0.0223,0.4286,0.1154,0.04,0.1154,0.6822
Politika,117,Gemini,48.8125,0.0099,0.125,0.2051,0.0,0.1026,0.7086
Politika,117,Claude,39.05,0.0149,0.0,0.2128,0.0,0.1702,0.7149
Politika,118,Ekstraktivna,4.6829,0.1864,0.439,0.2192,0.0,0.137,0.695
Politika,118,Apstraktivna,10.1053,0.0508,0.0,1.0,1.0,1.0,1.0
Politika,118,ChatGPT,9.1429,0.0424,0.0952,0.2264,0.0392,0.1509,0.7243
Politika,118,Gemini,14.7692,0.0593,0.4615,0.2381,0.0,0.2381,0.6953
Politika,118,Claude,17.4545,0.0339,0.0,0.2105,0.0556,0.2105,0.7333
Politika,119,Ekstraktivna,9.125,0.1094,0.35,0.1892,0.0833,0.1622,0.6776
Politika,119,Apstraktivna,14.0385,0.0208,0.0769,1.0,1.0,1.0,1.0
Politika,119,ChatGPT,18.25,0.026,0.1,0.32,0.0,0.2,0.7566
Politika,119,Gemini,28.0769,0.0156,0.1538,0.2927,0.1538,0.2439,0.7209
Politika,119,Claude,33.1818,0.0,0.0,0.0,0.0,0.0,0.6427
Politika,120,Ekstraktivna,8.8182,0.0962,0.4091,0.2597,0.08,0.1818,0.6689
Politika,120,Apstraktivna,16.1667,0.0529,0.3333,1.0,1.0,1.0,1.0
Politika,120,ChatGPT,21.5556,0.0337,0.0,0.1702,0.0,0.1277,0.682
Politika,120,Gemini,38.8,0.0192,0.4,0.2162,0.0571,0.2162,0.693
Politika,120,Claude,32.3333,0.0144,0.0,0.1,0.0,0.1,0.6558
Politika,121,Ekstraktivna,8.9583,0.107,0.4167,0.1299,0.0,0.1299,0.6628
Politika,121,Apstraktivna,23.8889,0.0206,0.2222,1.0,1.0,1.0,1.0
Politika,121,ChatGPT,22.6316,0.0247,0.1053,0.15,0.0,0.15,0.6897
Politika,121,Gemini,43.0,0.0123,0.2,0.1333,0.0,0.1333,0.6669
Politika,121,Claude,30.7143,0.0123,0.1429,0.2105,0.0,0.1579,0.682
Politika,122,Ekstraktivna,7.0435,0.1186,0.2174,0.3014,0.1127,0.274,0.719
Politika,122,Apstraktivna,16.2,0.0339,0.1,1.0,1.0,1.0,1.0
Politika,122,ChatGPT,17.0526,0.0226,0.0,0.1463,0.0,0.0976,0.6566
Politika,122,Gemini,29.4545,0.0282,0.0,0.1765,0.0625,0.1765,0.6536
Politika,122,Claude,32.4,0.0056,0.0,0.0,0.0,0.0,0.6195
Politika,123,Ekstraktivna,4.5962,0.1457,0.2692,0.2162,0.0556,0.2162,0.689
Politika,123,Apstraktivna,14.9375,0.0265,0.125,1.0,1.0,1.0,1.0
Politika,123,ChatGPT,11.381,0.0397,0.0952,0.3,0.0,0.25,0.7529
Politika,123,Gemini,23.9,0.0265,0.0,0.2143,0.0,0.2143,0.7101
Politika,123,Claude,21.7273,0.0132,0.0,0.2581,0.0,0.1935,0.7188
Politika,124,Ekstraktivna,4.8983,0.115,0.5085,0.1013,0.026,0.1013,0.6643
Politika,124,Apstraktivna,19.2667,0.0619,0.4,1.0,1.0,1.0,1.0
Politika,124,ChatGPT,18.0625,0.0265,0.25,0.2941,0.0625,0.2353,0.7608
Politika,124,Gemini,22.2308,0.0088,0.1538,0.1875,0.0,0.125,0.7102
Politika,124,Claude,28.9,0.0177,0.0,0.2143,0.0,0.1429,0.7058
Politika,125,Ekstraktivna,4.7632,0.1778,0.4211,0.127,0.0328,0.0635,0.6632
Politika,125,Apstraktivna,12.9286,0.0333,0.0,1.0,1.0,1.0,1.0
Politika,125,ChatGPT,12.0667,0.0222,0.1333,0.1667,0.0,0.1111,0.8064
Politika,125,Gemini,20.1111,0.0333,0.2222,0.2857,0.0,0.1429,0.7324
Politika,125,Claude,25.8571,0.0222,0.0,0.0,0.0,0.0,0.685
Politika,126,Ekstraktivna,5.2982,0.0862,0.4912,0.3226,0.1538,0.2151,0.7246
Politika,126,Apstraktivna,10.7857,0.0431,0.4286,1.0,1.0,1.0,1.0
Politika,126,ChatGPT,18.875,0.0,0.25,0.5217,0.2273,0.4783,0.7777
Politika,126,Gemini,25.1667,0.0086,0.6667,0.3721,0.1463,0.3256,0.7129
Politika,126,Claude,25.1667,0.0086,0.0,0.1364,0.0,0.1364,0.7098
Politika,127,Ekstraktivna,5.1667,0.1967,0.2857,0.0845,0.029,0.0845,0.6418
Politika,127,Apstraktivna,11.4211,0.041,0.0,1.0,1.0,1.0,1.0
Politika,127,ChatGPT,19.7273,0.0164,0.0,0.0571,0.0,0.0571,0.6534
Politika,127,Gemini,21.7,0.0164,0.0,0.2857,0.0606,0.2857,0.7271
Politika,127,Claude,24.1111,0.0164,0.0,0.1875,0.0667,0.1875,0.6884
Politika,128,Ekstraktivna,10.3421,0.0427,0.2632,0.1875,0.0645,0.1875,0.6866
Politika,128,Apstraktivna,19.65,0.0142,0.1,1.0,1.0,1.0,1.0
Politika,128,ChatGPT,35.7273,0.0284,0.5455,0.2703,0.0571,0.1622,0.7048
Politika,128,Gemini,49.125,0.019,0.0,0.0625,0.0,0.0625,0.6581
Politika,128,Claude,56.1429,0.0047,0.0,0.0645,0.0,0.0645,0.6404
Politika,129,Ekstraktivna,21.2083,0.0351,0.2083,0.125,0.0,0.1,0.6499
Politika,129,Apstraktivna,42.4167,0.0074,0.0,1.0,1.0,1.0,1.0
Politika,129,ChatGPT,92.5455,0.0055,0.0,0.1429,0.05,0.1429,0.685
Politika,129,Gemini,101.8,0.0037,0.2,0.1538,0.0,0.1538,0.6962
Politika,129,Claude,92.5455,0.0,0.0,0.1,0.0,0.1,0.6821
Politika,130,Ekstraktivna,11.6,0.0667,0.2286,0.1897,0.0,0.1379,0.6902
Politika,130,Apstraktivna,23.8824,0.0238,0.0588,1.0,1.0,1.0,1.0
Politika,130,ChatGPT,47.7647,0.019,0.1176,0.3051,0.1404,0.2034,0.7385
Politika,130,Gemini,50.75,0.0143,0.125,0.1053,0.0,0.1053,0.649
Politika,130,Claude,67.6667,0.0119,0.1667,0.037,0.0,0.037,0.6909
Politika,131,Ekstraktivna,6.85,0.0867,0.2,0.3188,0.0896,0.2319,0.7322
Politika,131,Apstraktivna,13.0476,0.0133,0.0952,1.0,1.0,1.0,1.0
Politika,131,ChatGPT,22.8333,0.0067,0.1667,0.3784,0.1143,0.3243,0.7471
Politika,131,Gemini,21.0769,0.02,0.3077,0.2222,0.0588,0.2222,0.7193
Politika,131,Claude,22.8333,0.0,0.0,0.1111,0.0,0.1111,0.7036
Politika,132,Ekstraktivna,9.8222,0.0652,0.3111,0.169,0.029,0.1127,0.6571
Politika,132,Apstraktivna,23.2632,0.0174,0.1053,1.0,1.0,1.0,1.0
Politika,132,ChatGPT,27.625,0.013,0.125,0.2927,0.0513,0.1951,0.7285
Politika,132,Gemini,29.4667,0.0174,0.0,0.1081,0.0,0.1081,0.6455
Politika,132,Claude,55.25,0.0,0.0,0.0667,0.0,0.0667,0.7147
Politika,133,Ekstraktivna,11.087,0.0517,0.2609,0.1026,0.0,0.1026,0.6721
Politika,133,Apstraktivna,21.25,0.0111,0.0,1.0,1.0,1.0,1.0
Politika,133,ChatGPT,39.2308,0.0148,0.1538,0.2439,0.0513,0.1951,0.7168
Politika,133,Gemini,42.5,0.0111,0.3333,0.0488,0.0,0.0488,0.6556
Politika,133,Claude,63.75,0.0037,0.0,0.1111,0.0,0.1111,0.6954
Politika,134,Ekstraktivna,15.5833,0.0538,0.2778,0.1791,0.0,0.1194,0.6723
Politika,134,Apstraktivna,24.3913,0.0179,0.0,1.0,1.0,1.0,1.0
Politika,134,ChatGPT,37.4,0.0215,0.4,0.2222,0.0,0.1778,0.7218
Politika,134,Gemini,46.75,0.0287,0.3333,0.0952,0.0,0.0952,0.6581
Politika,134,Claude,40.0714,0.0143,0.1429,0.186,0.0,0.093,0.687
Politika,135,Ekstraktivna,17.5128,0.0262,0.1026,0.137,0.0,0.1096,0.667
Politika,135,Apstraktivna,26.2692,0.0058,0.0769,1.0,1.0,1.0,1.0
Politika,135,ChatGPT,45.5333,0.0174,0.2667,0.093,0.0,0.093,0.6853
Politika,135,Gemini,56.9167,0.0087,0.1667,0.093,0.0,0.093,0.6833
Politika,135,Claude,56.9167,0.0029,0.0,0.1026,0.0541,0.1026,0.6772
Politika,136,Ekstraktivna,2.6957,0.2791,0.6087,0.35,0.2105,0.3,0.7093
Politika,136,Apstraktivna,4.7692,0.093,0.1538,1.0,1.0,1.0,1.0
Politika,136,ChatGPT,5.6364,0.1628,0.5455,0.3571,0.1538,0.2857,0.7393
Politika,136,Gemini,7.75,0.0465,0.25,0.24,0.1739,0.24,0.6683
Politika,136,Claude,7.75,0.0,0.0,0.0,0.0,0.0,0.6846
Politika,137,Ekstraktivna,5.5238,0.1061,0.2857,0.16,0.0,0.1067,0.6519
Politika,137,Apstraktivna,12.2105,0.0076,0.0,1.0,1.0,1.0,1.0
Politika,137,ChatGPT,14.5,0.0455,0.125,0.1429,0.0,0.0952,0.7203
Politika,137,Gemini,14.5,0.0379,0.25,0.1463,0.0,0.1463,0.6996
Politika,137,Claude,23.2,0.0,0.0,0.1765,0.0,0.1176,0.6541
Politika,138,Ekstraktivna,6.0625,0.1053,0.25,0.1618,0.0149,0.0882,0.67
Politika,138,Apstraktivna,11.2791,0.0431,0.0465,1.0,1.0,1.0,1.0
Politika,138,ChatGPT,32.3333,0.0191,0.1333,0.1846,0.0317,0.1538,0.7181
Politika,138,Gemini,30.3125,0.0335,0.375,0.2353,0.1212,0.2353,0.7272
Politika,138,Claude,37.3077,0.0191,0.0,0.1791,0.0308,0.1194,0.6609
Politika,139,Ekstraktivna,12.8525,0.0616,0.2295,0.2342,0.0917,0.1982,0.693
Politika,139,Apstraktivna,26.1333,0.0168,0.1333,1.0,1.0,1.0,1.0
Politika,139,ChatGPT,56.0,0.0084,0.0,0.1176,0.0,0.1176,0.6376
Politika,139,Gemini,56.0,0.0168,0.1429,0.1538,0.08,0.1538,0.7001
Politika,139,Claude,65.3333,0.0028,0.0,0.0417,0.0,0.0417,0.6292
